reviewId,userName,content,score,appVersion
9ce45e6a-f786-4cee-be35-ae529bb68b99,Lamile,very gút lun á,5,
0aa24e50-4cdd-4385-931c-03b59d578f3b,Thanh Dương,Toàn buff bẩn,1,
460cc6e1-c04d-4169-8520-bda0f5428cec,Ju Hooi,Losing,1,
f0b3bbe0-47a1-4dfa-bd72-722c352fe493,Nguyen Duc Minh,Game nên xem số trận chơi với rank mà ghép chứ ghép mấy thằng ngu mệt lắm,1,1.53.1.3
53641b21-e931-4d6e-b592-13d5aee49c53,Van Anh,Tướng xịn game hay,4,1.50.1.6
2de6ed5a-e75d-4253-abf7-03cae67984ca,Huy Quac,Game như Iồn,1,
95b09fec-4aea-4f98-bef5-43eb8cf38bdc,Kuyan• Kawaii•,Oh ye t đã bán mình cho tư bản,5,
f9029fb2-f401-4a16-8db9-7e3e26ca6e16,hoa phong nguyen thai,it not can play in bluestacks :((((,5,1.50.1.6
9b8dd378-7fbc-44b1-8b7d-b18351709941,Kiên Trung,teamates suck,1,1.53.1.3
b9e6e5e5-1f96-4edf-bf97-8d66b1951117,Phúc Nguyễn hoàng,UwU GOOD NICE :3,5,1.52.1.5
6439b032-03a3-408a-9032-f201e2f124d9,Tien Thinh Nguyen,Game rác,1,1.53.1.3
d04bc960-cc39-472f-bd87-3d859b8a9d18,tri quoc,I dislike this game,2,
fae73879-be55-41e2-af1a-c65012f06d33,Thuc Bui,Game rác,1,1.53.1.3
a1b989ec-1a9f-4841-95e1-3e2aca47dc67,Thái Võ,chó rác,1,
4ed44ab0-1f80-47b9-a97e-20ca764b6fa3,Hoàng Vũ Huy Hoàng,ngu nhu cac,1,1.53.1.3
7f6e82f5-c119-4511-b457-33587a95e409,Vũ Long,"Người chơi vô văn hóa, chửi tục, lăng mạ người khác, report thì ko được",1,1.52.1.5
c215c05e-1014-4266-ba23-0acc9fadc848,ran rung,nice,5,
28f318ca-a917-476e-ba92-3ee85a6e9cfe,Đang vui Trinh,Kức ngon,5,1.53.1.3
b6169136-d439-4052-bd04-367eecd3485b,ngo ngominh,Lq hư cấu vcl,1,1.53.1.3
2edeaf1a-c351-4c14-8b47-a96207f16fc2,Ashima Tv,Hệ thống bắt đầu có vấn đề nhất là tự ý văng game và khiến người chơi phải mất đi uy tín,1,
185eddc1-20eb-432b-a287-5277b7d41db0,quan nguyen,ngon mlem mlem,5,1.52.1.5
717d0e4f-15a9-4784-808a-ebc0f9705243,Dũng Huy,? Không phản hồi cc à,1,1.53.1.3
513c04c7-2846-4c64-8690-8c8d2129831e,Nhan Milo,"Các sự kiện liên quân ko hay, toàn bịp người chơi",1,1.53.1.3
42a729e3-2c14-4ee9-846a-31487d1623cd,Thắng Nguyễn,game rác,1,1.53.1.3
44780e1c-2008-4fa0-88b4-13dcc2fed0ae,Anh Phan,like,5,1.53.1.3
36cfae84-a297-4ad4-ac4f-7a3a0cd07d0a,Pham Khiem,Mẹ game như l 3x còn gặp tianh đầu mùa như l,1,1.53.1.3
40d5fcea-c4ee-4c5f-b389-e8bf05b33ca0,Ha Dang,"Bộ lọc ngôn ngữ ngu kinh. Nói bình thường thì nó khoá, mấy khứa chửi team thì lên chat bình thường còn không bị tố cáo. Chán điên!",3,
