reviewId,userName,content,score,appVersion
849cb326-96f9-4fc9-9cf3-187615fbaab7,Shivam Kumar,Good❤️❤️,5,
978d1cf7-35b6-4874-ad7e-84b3e832eec6,deepak R Paul,The dowlowing speed is very low,1,
8301e35e-9f3c-425a-a327-9cec7c47418c,vvvzv zfyzuz,good,5,10.9.2
c9faf5b7-2bca-48b2-b3f6-2abc1b1334cf,Ranga gaja,Aswome,5,
be1b756b-8c2f-4237-b3d4-c4a02d8685c6,Yash Sharma,Downloading speed is very very slow 😑,1,10.9.2
789bae68-67e5-4c15-9a24-9b3e195f8e6b,Anupa Barman,the app is great and all but what I'd like to address is when i download any video clip or movie often even after downloading the whole file once it is not downloaded nad i need to download it from the very start. i hope the authority fixes this asap.,3,
12d90f1d-8ccd-466d-9362-ae3c908cc1aa,Bhakti Sagar,Deepak thakur,5,
c4041f3c-3eff-47c0-a705-29876df9a186,Ishwar Rai,I am having problem in login After giving number it is taking loding very much Please help,1,10.9.2
df574b3d-f28e-4557-9e72-c81a61a1ca37,abdul ahmed,very beautiful. app,5,
0c4ec15b-a09e-4ef1-a158-123a47fce05c,md mostakim,Bangladesh grameenphone coud poblen,1,10.9.2
96776741-ca6d-4d73-9a11-3359979297e4,Sudeep K,Very disgusting app sometimes there is a stuck when we download videos yuck you guys are doing nothing to fix it....,2,
aa62e47c-92a4-4e2b-a94e-ce0050448f5f,Heavy kalkidan,Why does my telegram app show some people that aren't online as online in their status?,3,
52e48f13-86cc-4684-a8ee-b3c2acbf818f,Vikram Choudhary,Very good,5,
5e321c06-c5e9-41d0-bae2-94ebf3a62276,Ajay Kumar,Very nice apps and very much,2,
ec94a981-2935-4176-89cd-b8b0dbe32a79,Sakib Hussain,Good 👍😊,5,10.9.2
d18ddb49-636d-4190-8d23-0ca04c9c8a92,RBK,Good,5,
271fc992-673a-45d0-b18b-6be0e2c1ea27,Salman Ali Ali,Faster hona chahiya,3,
8c2bf11b-8513-4368-9025-268f8b6ca120,Labony Jannat,There is a problem with Bangladesh number code. I can't get the code with my Bangladesh phone number. Please fix this problem so i can turn on a telegram account.,1,10.9.2
29e75b5b-422f-45c4-b74c-d3371c1e5060,Elanchezhiyan (Jothi),"There is an issue in network during opening the app, if I turn on the internet first then I open the telegram app, it's not working it shows waiting for network but if I open the app first then I turn on the internet that time app is working, this is the problem please solve it",3,10.9.2
